time    Sun_pos_x  Sun_pos_y  Sun_pos_z    Mercury_pos_x  Mercury_pos_y  Mercury_pos_z    Venus_pos_x  Venus_pos_y  Venus_pos_z    Earth_pos_x  Earth_pos_y  Earth_pos_z    Mars_pos_x  Mars_pos_y  Mars_pos_z    
9.656068e+06    1.465215e+06  1.343634e+06  0.000000e+00    3.735708e+10  -4.089574e+10  0.000000e+00    2.392567e+09  -1.135612e+11  0.000000e+00    1.396418e+11  -6.250079e+10  0.000000e+00    1.927879e+11  9.207886e+10  0.000000e+00    
9.849224e+06    1.542842e+06  1.370254e+06  0.000000e+00    2.774598e+10  -4.774297e+10  0.000000e+00    -5.741936e+09  -1.134413e+11  0.000000e+00    1.366953e+11  -6.889905e+10  0.000000e+00    1.950145e+11  8.658878e+10  0.000000e+00    
1.004688e+07    1.621388e+06  1.394663e+06  0.000000e+00    1.692545e+10  -5.242084e+10  0.000000e+00    -1.381875e+10  -1.127341e+11  0.000000e+00    1.334695e+11  -7.512952e+10  0.000000e+00    1.970809e+11  8.104980e+10  0.000000e+00    
1.025092e+07    1.700717e+06  1.416831e+06  0.000000e+00    5.374180e+09  -5.472791e+10  0.000000e+00    -2.180399e+10  -1.114478e+11  0.000000e+00    1.299713e+11  -8.118642e+10  0.000000e+00    1.989883e+11  7.546145e+10  0.000000e+00    
1.046300e+07    1.780696e+06  1.436748e+06  0.000000e+00    -6.398684e+09  -5.456566e+10  0.000000e+00    -2.966500e+10  -1.095908e+11  0.000000e+00    1.262066e+11  -8.706432e+10  0.000000e+00    2.007375e+11  6.982269e+10  0.000000e+00    
1.068453e+07    1.861201e+06  1.454422e+06  0.000000e+00    -1.787481e+10  -5.194240e+10  0.000000e+00    -3.736977e+10  -1.071723e+11  0.000000e+00    1.221806e+11  -9.275778e+10  0.000000e+00    2.023286e+11  6.413207e+10  0.000000e+00    
1.091655e+07    1.942108e+06  1.469879e+06  0.000000e+00    -2.854842e+10  -4.697298e+10  0.000000e+00    -4.488647e+10  -1.042017e+11  0.000000e+00    1.178981e+11  -9.826106e+10  0.000000e+00    2.037614e+11  5.838803e+10  0.000000e+00    
1.115973e+07    2.023301e+06  1.483161e+06  0.000000e+00    -3.794754e+10  -3.987435e+10  0.000000e+00    -5.218286e+10  -1.006889e+11  0.000000e+00    1.133634e+11  -1.035677e+11  0.000000e+00    2.050351e+11  5.258914e+10  0.000000e+00    
1.141431e+07    2.104664e+06  1.494326e+06  0.000000e+00    -4.565424e+10  -3.095695e+10  0.000000e+00    -5.922599e+10  -9.664535e+10  0.000000e+00    1.085806e+11  -1.086706e+11  0.000000e+00    2.061482e+11  4.673436e+10  0.000000e+00    
1.168005e+07    2.186087e+06  1.503445e+06  0.000000e+00    -5.132294e+10  -2.061225e+10  0.000000e+00    -6.598184e+10  -9.208364e+10  0.000000e+00    1.035546e+11  -1.135613e+11  0.000000e+00    2.070985e+11  4.082331e+10  0.000000e+00    
