time    Sun_pos_x  Sun_pos_y  Sun_pos_z    Earth_pos_x  Earth_pos_y  Earth_pos_z    Moon_pos_x  Moon_pos_y  Moon_pos_z    
3.473280e+007    3.051995e+006  1.585240e+004  0.000000e+000    3.993049e+010  1.467843e+011  0.000000e+000    4.460262e+010  1.414123e+011  0.000000e+000    
3.481920e+007    3.052283e+006  1.793499e+004  0.000000e+000    4.242808e+010  1.460993e+011  0.000000e+000    4.715108e+010  1.406639e+011  0.000000e+000    
3.490560e+007    3.052607e+006  2.014318e+004  0.000000e+000    4.491367e+010  1.453729e+011  0.000000e+000    4.968511e+010  1.398726e+011  0.000000e+000    
3.499200e+007    3.052971e+006  2.247630e+004  0.000000e+000    4.738656e+010  1.446054e+011  0.000000e+000    5.220397e+010  1.390387e+011  0.000000e+000    
3.507840e+007    3.053375e+006  2.493364e+004  0.000000e+000    4.984605e+010  1.437970e+011  0.000000e+000    5.470692e+010  1.381626e+011  0.000000e+000    
3.516480e+007    3.053822e+006  2.751446e+004  0.000000e+000    5.229145e+010  1.429480e+011  0.000000e+000    5.719323e+010  1.372445e+011  0.000000e+000    
3.525120e+007    3.054313e+006  3.021797e+004  0.000000e+000    5.472208e+010  1.420586e+011  0.000000e+000    5.966216e+010  1.362849e+011  0.000000e+000    
3.533760e+007    3.054852e+006  3.304335e+004  0.000000e+000    5.713725e+010  1.411291e+011  0.000000e+000    6.211301e+010  1.352841e+011  0.000000e+000    
3.542400e+007    3.055440e+006  3.598976e+004  0.000000e+000    5.953630e+010  1.401597e+011  0.000000e+000    6.454507e+010  1.342425e+011  0.000000e+000    
3.551040e+007    3.056079e+006  3.905630e+004  0.000000e+000    6.191855e+010  1.391508e+011  0.000000e+000    6.695764e+010  1.331604e+011  0.000000e+000    
3.559680e+007    3.056772e+006  4.224203e+004  0.000000e+000    6.428333e+010  1.381026e+011  0.000000e+000    6.935003e+010  1.320384e+011  0.000000e+000    
3.568320e+007    3.057519e+006  4.554602e+004  0.000000e+000    6.663000e+010  1.370155e+011  0.000000e+000    7.172156e+010  1.308766e+011  0.000000e+000    
3.576960e+007    3.058323e+006  4.896725e+004  0.000000e+000    6.895790e+010  1.358898e+011  0.000000e+000    7.407156e+010  1.296757e+011  0.000000e+000    
3.585600e+007    3.059187e+006  5.250469e+004  0.000000e+000    7.126639e+010  1.347258e+011  0.000000e+000    7.639938e+010  1.284361e+011  0.000000e+000    
3.594240e+007    3.060111e+006  5.615729e+004  0.000000e+000    7.355482e+010  1.335240e+011  0.000000e+000    7.870436e+010  1.271581e+011  0.000000e+000    
3.602880e+007    3.061099e+006  5.992395e+004  0.000000e+000    7.582256e+010  1.322845e+011  0.000000e+000    8.098586e+010  1.258423e+011  0.000000e+000    
3.611520e+007    3.062151e+006  6.380353e+004  0.000000e+000    7.806899e+010  1.310079e+011  0.000000e+000    8.324326e+010  1.244890e+011  0.000000e+000    
3.620160e+007    3.063270e+006  6.779488e+004  0.000000e+000    8.029349e+010  1.296945e+011  0.000000e+000    8.547594e+010  1.230989e+011  0.000000e+000    
3.628800e+007    3.064458e+006  7.189680e+004  0.000000e+000    8.249545e+010  1.283447e+011  0.000000e+000    8.768330e+010  1.216724e+011  0.000000e+000    
3.637440e+007    3.065715e+006  7.610806e+004  0.000000e+000    8.467427e+010  1.269588e+011  0.000000e+000    8.986473e+010  1.202100e+011  0.000000e+000    
3.646080e+007    3.067046e+006  8.042741e+004  0.000000e+000    8.682935e+010  1.255374e+011  0.000000e+000    9.201965e+010  1.187122e+011  0.000000e+000    
3.654720e+007    3.068450e+006  8.485355e+004  0.000000e+000    8.896010e+010  1.240808e+011  0.000000e+000    9.414749e+010  1.171795e+011  0.000000e+000    
3.663360e+007    3.069929e+006  8.938518e+004  0.000000e+000    9.106595e+010  1.225894e+011  0.000000e+000    9.624769e+010  1.156125e+011  0.000000e+000    
3.672000e+007    3.071487e+006  9.402095e+004  0.000000e+000    9.314633e+010  1.210638e+011  0.000000e+000    9.831969e+010  1.140116e+011  0.000000e+000    
3.680640e+007    3.073123e+006  9.875948e+004  0.000000e+000    9.520066e+010  1.195043e+011  0.000000e+000    1.003630e+011  1.123775e+011  0.000000e+000    
3.689280e+007    3.074840e+006  1.035994e+005  0.000000e+000    9.722840e+010  1.179114e+011  0.000000e+000    1.023770e+011  1.107107e+011  0.000000e+000    
3.697920e+007    3.076640e+006  1.085392e+005  0.000000e+000    9.922900e+010  1.162856e+011  0.000000e+000    1.043612e+011  1.090118e+011  0.000000e+000    
3.706560e+007    3.078524e+006  1.135774e+005  0.000000e+000    1.012019e+011  1.146274e+011  0.000000e+000    1.063152e+011  1.072812e+011  0.000000e+000    
3.715200e+007    3.080494e+006  1.187127e+005  0.000000e+000    1.031466e+011  1.129372e+011  0.000000e+000    1.082384e+011  1.055197e+011  0.000000e+000    
3.723840e+007    3.082551e+006  1.239434e+005  0.000000e+000    1.050626e+011  1.112156e+011  0.000000e+000    1.101304e+011  1.037278e+011  0.000000e+000    
3.732480e+007    3.084696e+006  1.292681e+005  0.000000e+000    1.069494e+011  1.094630e+011  0.000000e+000    1.119906e+011  1.019060e+011  0.000000e+000    
3.741120e+007    3.086933e+006  1.346851e+005  0.000000e+000    1.088064e+011  1.076800e+011  0.000000e+000    1.138187e+011  1.000551e+011  0.000000e+000    
3.749760e+007    3.089261e+006  1.401929e+005  0.000000e+000    1.106333e+011  1.058671e+011  0.000000e+000    1.156142e+011  9.817548e+010  0.000000e+000    
3.758400e+007    3.091682e+006  1.457899e+005  0.000000e+000    1.124294e+011  1.040248e+011  0.000000e+000    1.173766e+011  9.626789e+010  0.000000e+000    
3.767040e+007    3.094198e+006  1.514744e+005  0.000000e+000    1.141943e+011  1.021537e+011  0.000000e+000    1.191056e+011  9.433291e+010  0.000000e+000    
3.775680e+007    3.096811e+006  1.572448e+005  0.000000e+000    1.159276e+011  1.002543e+011  0.000000e+000    1.208008e+011  9.237116e+010  0.000000e+000    
3.784320e+007    3.099520e+006  1.630994e+005  0.000000e+000    1.176289e+011  9.832710e+010  0.000000e+000    1.224617e+011  9.038326e+010  0.000000e+000    
3.792960e+007    3.102329e+006  1.690364e+005  0.000000e+000    1.192976e+011  9.637274e+010  0.000000e+000    1.240880e+011  8.836986e+010  0.000000e+000    
3.801600e+007    3.105238e+006  1.750543e+005  0.000000e+000    1.209333e+011  9.439175e+010  0.000000e+000    1.256793e+011  8.633157e+010  0.000000e+000    
3.810240e+007    3.108248e+006  1.811513e+005  0.000000e+000    1.225357e+011  9.238470e+010  0.000000e+000    1.272352e+011  8.426905e+010  0.000000e+000    
3.818880e+007    3.111361e+006  1.873255e+005  0.000000e+000    1.241043e+011  9.035219e+010  0.000000e+000    1.287555e+011  8.218293e+010  0.000000e+000    
3.827520e+007    3.114578e+006  1.935752e+005  0.000000e+000    1.256387e+011  8.829479e+010  0.000000e+000    1.302397e+011  8.007386e+010  0.000000e+000    
3.836160e+007    3.117899e+006  1.998986e+005  0.000000e+000    1.271385e+011  8.621309e+010  0.000000e+000    1.316876e+011  7.794250e+010  0.000000e+000    
3.844800e+007    3.121327e+006  2.062939e+005  0.000000e+000    1.286034e+011  8.410769e+010  0.000000e+000    1.330989e+011  7.578949e+010  0.000000e+000    
3.853440e+007    3.124862e+006  2.127593e+005  0.000000e+000    1.300330e+011  8.197920e+010  0.000000e+000    1.344733e+011  7.361549e+010  0.000000e+000    
3.862080e+007    3.128506e+006  2.192929e+005  0.000000e+000    1.314269e+011  7.982822e+010  0.000000e+000    1.358105e+011  7.142116e+010  0.000000e+000    
3.870720e+007    3.132259e+006  2.258928e+005  0.000000e+000    1.327848e+011  7.765536e+010  0.000000e+000    1.371102e+011  6.920716e+010  0.000000e+000    
3.879360e+007    3.136123e+006  2.325572e+005  0.000000e+000    1.341063e+011  7.546123e+010  0.000000e+000    1.383721e+011  6.697416e+010  0.000000e+000    
3.888000e+007    3.140098e+006  2.392843e+005  0.000000e+000    1.353912e+011  7.324648e+010  0.000000e+000    1.395961e+011  6.472281e+010  0.000000e+000    
